"track.id","track.name","track.popularity","track.album.release_date","track.duration_ms","track.explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","key_name","mode_name","key_mode","time_signature","genre","color"
"6SpS3512xzHKapz4plRuZW","Illuminate",65,"2023-06-23",163336,FALSE,0.757,0.654,1,-6.591,0,0.0332,0.392,0.000161,0.105,0.145,124.015,"C#","minor","C# minor",4,"House","#E7298A"
"1oH6oeK8iKeRL9VTQY5w2r","Lifetime",74,"2024-01-12",158822,FALSE,0.818,0.629,10,-9.79,0,0.096,0.139,0.777,0.0877,0.0781,135.135,"A#","minor","A# minor",4,"House","#E7298A"
"0F5z4xuXIpwks2KNI6DUFk","Through the Void",52,"2023-06-16",177560,FALSE,0.575,0.849,7,-6.59,1,0.0407,0.399,0.00824,0.114,0.102,123.012,"G","major","G major",4,"House","#E7298A"
"7k0kq03bs3micRAVvYgzg8","You & I",62,"2023-02-03",175200,FALSE,0.717,0.845,7,-5.057,1,0.0519,0.031,0.719,0.147,0.281,124.994,"G","major","G major",4,"House","#E7298A"
"7rF8qrVzCGu9gVHO1Q9RdJ","Numb",61,"2023-01-06",179250,FALSE,0.757,0.734,7,-7.321,1,0.0349,0.044,0.00923,0.106,0.584,124.975,"G","major","G major",4,"House","#E7298A"
"7z8grMV3fvfgDgEFrCdaAU","Wild",56,"2023-05-19",133306,FALSE,0.815,0.634,10,-7.657,1,0.0387,0.169,0.000888,0.0901,0.475,123.99,"A#","major","A# major",4,"House","#E7298A"
"01hCzxgttMvy4v9760kXke","Body Language",59,"2022-10-14",144115,FALSE,0.681,0.844,4,-6.289,0,0.0585,0.0237,0.000532,0.0869,0.588,122.976,"E","minor","E minor",4,"House","#E7298A"
"4m3ljlctmzWajEZPgxXOBb","Go",59,"2022-07-29",142349,FALSE,0.68,0.853,3,-5.671,0,0.0503,0.0127,0.000685,0.199,0.604,124.981,"D#","minor","D# minor",4,"House","#E7298A"
"2ekvSQupVG7X88fjjdYScf","Times Are Changing",66,"2022-06-17",158819,FALSE,0.768,0.593,7,-8.38,1,0.0491,0.0211,0.053,0.124,0.0713,123.993,"G","major","G major",4,"House","#E7298A"
"72mNfLGgX3Z2ojJgdQFZQg","Signals",52,"2023-01-27",172411,FALSE,0.74,0.796,0,-6.288,0,0.138,0.0133,7.56e-05,0.409,0.476,127.889,"C","minor","C minor",4,"House","#E7298A"
"3DS6zUDAm3X8F6kiGaFfWL","Fade to Black",58,"2022-12-30",176129,FALSE,0.652,0.725,4,-8.663,0,0.0402,0.167,0.00398,0.139,0.039,123.958,"E","minor","E minor",4,"House","#E7298A"
"32fmwlkq7srmOAb5N0vdyj","Echo",78,"2023-08-11",134400,FALSE,0.702,0.878,1,-6.734,0,0.0394,0.242,0.695,0.0988,0.111,124.996,"C#","minor","C# minor",3,"House","#E7298A"
"3eKdMlPONnxz5quSb2VpKU","Ice & Cold",57,"2021-05-21",186690,FALSE,0.686,0.673,11,-9.065,0,0.115,0.248,0.0853,0.114,0.465,119.93,"B","minor","B minor",4,"House","#E7298A"
"121Dj5DvG9EKGWJ0PW9s4a","HighLife",54,"2022-08-12",212903,FALSE,0.577,0.741,7,-7.642,1,0.0407,0.00396,0.391,0.126,0.19,124.043,"G","major","G major",4,"House","#E7298A"
"2lRvisx71Qh4dI3nhHN7gf","Dive",55,"2023-03-31",197000,FALSE,0.816,0.682,2,-7.46,1,0.0556,0.00834,0.257,0.409,0.484,119.983,"D","major","D major",4,"House","#E7298A"
"3yLU2Rd0k3AKYdCWECAyeo","Words",56,"2022-08-26",197783,FALSE,0.649,0.883,5,-5.753,0,0.041,0.00825,0.796,0.261,0.209,125.007,"F","minor","F minor",4,"House","#E7298A"
"4vL0opblJinx8hFKTjoIFV","Do You Know",52,"2022-10-28",211330,FALSE,0.66,0.926,5,-5.17,0,0.0334,0.0285,0.0823,0.124,0.45,123.984,"F","minor","F minor",4,"House","#E7298A"
"59kl6e4q6sCJlxCgLZdJGo","I Can't See",68,"2020-10-30",135245,FALSE,0.67,0.711,8,-7.257,0,0.0443,0.00172,0.0963,0.186,0.691,121.976,"G#","minor","G# minor",4,"House","#E7298A"
"2VYtAJuuOr6RyOOggzSTIB","Over & Over",56,"2021-08-27",147110,FALSE,0.774,0.825,6,-4.283,0,0.0536,0.286,0.000215,0.103,0.637,120.983,"F#","minor","F# minor",4,"House","#E7298A"
"01ve4Yns1iSXwBwpNAhOYP","About U",56,"2022-06-24",193920,FALSE,0.784,0.69,10,-7.447,0,0.0358,0.00134,0.00148,0.0883,0.339,125.001,"A#","minor","A# minor",4,"House","#E7298A"
"2TLICM4QNi7BRg7Wa0kzdN","Tell Me",56,"2022-04-29",216720,FALSE,0.711,0.737,9,-7.328,0,0.0399,0.0197,0.27,0.221,0.326,121.02,"A","minor","A minor",4,"House","#E7298A"
"0G00DFaTX3JYDVn3tNoayG","Kingdom - Bless You Remix",40,"2024-03-08",225619,FALSE,0.656,0.761,11,-8.46,0,0.0412,0.0923,0.392,0.111,0.535,121.013,"B","minor","B minor",4,"House","#E7298A"
"1ld3ibWlGwo4oBFPb6pmKk","Heal Me - Biscits Remix",66,"2020-10-09",177142,FALSE,0.809,0.807,4,-6.491,0,0.115,0.0462,0.155,0.676,0.635,126.031,"E","minor","E minor",4,"House","#E7298A"
"39K1B9yIdTCgwm25z4GYId","Remember",56,"2021-11-26",188951,FALSE,0.436,0.874,5,-7.068,0,0.0495,0.00872,0.539,0.172,0.524,124.058,"F","minor","F minor",4,"House","#E7298A"
"6wzjZv68NVIvUwgdk0W9hJ","One Night",57,"2024-03-29",160681,FALSE,0.704,0.794,2,-6.781,0,0.0339,0.0147,0.0704,0.104,0.482,130.008,"D","minor","D minor",4,"House","#E7298A"
"14DQ4ApIEFzN5Zf71AVlcA","Sun is Dark",43,"2024-02-23",176585,FALSE,0.694,0.803,9,-5.379,0,0.0464,0.3,0.0465,0.174,0.0426,122.994,"A","minor","A minor",4,"House","#E7298A"
"0JLiYHwL8CXEysiurWmdow","Light",65,"2020-05-15",186131,FALSE,0.656,0.776,11,-9.445,0,0.0351,0.00408,0.778,0.346,0.338,125.975,"B","minor","B minor",4,"House","#E7298A"
"4vUP3RvK7Sk0RpGvHsLYLr","KNOCKOUT",37,"2023-10-31",171982,TRUE,0.771,0.837,6,-4.216,0,0.334,0.0383,0.0938,0.554,0.653,145.113,"F#","minor","F# minor",4,"Riddim","#66A61E"
"0hwSekLY8i8qD15YcsQ09o","RISK ASSESSMENT",26,"2024-02-23",159724,FALSE,0.424,0.823,11,-0.328,1,0.0666,0.00277,0.0159,0.345,0.0487,143.562,"B","major","B major",4,"Riddim","#66A61E"
"0JDdlSO9wG4A15Kc3rhNha","CORPSE",23,"2023-10-31",178285,FALSE,0.714,0.993,1,-1.402,1,0.423,0.0339,0.309,0.92,0.552,139.951,"C#","major","C# major",4,"Riddim","#66A61E"
"3nALdbtF15cI6X8BC4b1vP","No Man's Land",30,"2024-02-02",185142,FALSE,0.555,0.958,5,-1.424,0,0.0931,0.00388,0.419,0.437,0.24,139.73,"F","minor","F minor",4,"Riddim","#66A61E"
"7ylimDjVh7vHNncD3ZcHwi","BREAD",24,"2024-02-23",225931,FALSE,0.637,0.945,8,-1.628,0,0.235,0.15,0.000103,0.36,0.326,145.048,"G#","minor","G# minor",4,"Riddim","#66A61E"
"4QVhjRLQLgf3Evo2sUfa8n","Take my energy!",30,"2024-03-22",335664,FALSE,0.381,0.893,9,-1.781,1,0.186,0.0408,4.85e-06,0.899,0.257,143.106,"A","major","A major",4,"Riddim","#66A61E"
"6qLnA3hVzydYZHrWdc5uR5","BOLT RIDDIM",32,"2024-03-22",175775,FALSE,0.615,0.972,1,-0.421,1,0.101,0.00854,0.000304,0.207,0.204,75.173,"C#","major","C# major",4,"Riddim","#66A61E"
"6SSEFgZHkoumLiKE73cjoi","Execute",26,"2024-03-29",238344,TRUE,0.755,0.918,2,-0.159,1,0.3,0.00895,0.0241,0.0862,0.324,145.057,"D","major","D major",4,"Riddim","#66A61E"
"16ThY0ror7NI2RcvckxboS","The Booze Bandits",24,"2024-03-29",208121,FALSE,0.538,0.912,8,-2.771,1,0.569,0.00729,0.0104,0.569,0.178,142.542,"G#","major","G# major",4,"Riddim","#66A61E"
"0Vj1v7HLrpkIuP9A21O7aN","ENCHANTRESS",30,"2024-04-04",331354,FALSE,0.345,0.962,11,-1.535,1,0.106,0.0142,0.00025,0.207,0.367,77.431,"B","major","B major",4,"Riddim","#66A61E"
"2UGCMLvQ7kGdkif2dZ9sZr","Gangstalkers",34,"2024-04-11",210857,FALSE,0.804,0.657,2,-1.466,1,0.132,0.00103,0.476,0.29,0.0784,140.013,"D","major","D major",4,"Riddim","#66A61E"
"4LLfFnU48vESdgSHR7WeqR","BOSS FIGHT",46,"2023-12-29",167176,FALSE,0.613,0.982,1,-1.552,1,0.357,0.0167,0.364,0.123,0.143,144.994,"C#","major","C# major",4,"Riddim","#66A61E"
"1EPNilEURrLM53gDilbdv3","CONCRETE JUNGLE",25,"2024-02-23",178285,FALSE,0.608,0.884,10,-0.462,0,0.339,0.000285,0.445,0.835,0.0376,131.411,"A#","minor","A# minor",4,"Riddim","#66A61E"
"3UHq7YRPlKIXbv80BKkK7h","LOSING MY MIND",27,"2024-01-17",176849,FALSE,0.745,0.927,6,-2.684,0,0.0568,0.174,0.0492,0.179,0.262,145.015,"F#","minor","F# minor",4,"Riddim","#66A61E"
"6cXZ5xkPNb9P5C6Z9564Cx","Movement",54,"2024-02-09",192004,FALSE,0.689,0.952,8,-0.141,0,0.0498,0.0128,0.0509,0.148,0.218,145.013,"G#","minor","G# minor",4,"Riddim","#66A61E"
"29HwJHQ7GtSjwoCAiZ3m7e","SKILL ISSUES",20,"2024-02-23",164571,FALSE,0.628,0.752,10,-3.236,0,0.428,0.00801,6.45e-05,0.0658,0.0726,139.758,"A#","minor","A# minor",4,"Riddim","#66A61E"
"6hvhldh6DSd013AM3cHb7x","MASKED AND MAD",31,"2024-02-23",238344,FALSE,0.668,0.841,8,-2.469,1,0.0527,0.0223,0.002,0.264,0.22,144.985,"G#","major","G# major",4,"Riddim","#66A61E"
"3dsyRYWAUjaxkd9Zyav0Xw","Up In Smoke",24,"2024-03-01",233142,FALSE,0.669,0.985,2,1.995,1,0.26,0.0124,3.17e-05,0.0454,0.569,140.01,"D","major","D major",4,"Riddim","#66A61E"
"108uOPt4BK5OKxnr7LAqZS","Jagged",17,"2024-03-08",212689,FALSE,0.552,0.937,9,-1.344,1,0.192,0.00118,0.58,0.175,0.0605,144.718,"A","major","A major",4,"Riddim","#66A61E"
"5h8PKwvIVbQafARFcekJh4","Vortexblade",54,"2024-03-08",130285,FALSE,0.837,0.837,8,-3.148,1,0.466,0.521,1.09e-05,0.229,0.248,139.958,"G#","major","G# major",4,"Riddim","#66A61E"
"3PFxc75RY3fsgt4KeHlcci","Touhou Riddim - Subtronics Remix",45,"2024-03-15",208551,FALSE,0.597,0.988,6,-1.494,1,0.587,0.041,0.0911,0.134,0.317,72.454,"F#","major","F# major",4,"Riddim","#66A61E"
"081pPUtsdE1iBqvyjw4kCS","BEAMS",38,"2024-03-20",178758,FALSE,0.458,0.903,1,-2.311,1,0.286,0.018,4.05e-06,0.701,0.149,145.122,"C#","major","C# major",4,"Riddim","#66A61E"
"2uPvR3tMh4C445InROPuDL","Tormento",47,"2024-03-22",171428,FALSE,0.43,0.985,1,-1.261,1,0.356,0.0224,0.0185,0.238,0.153,137.985,"C#","major","C# major",4,"Riddim","#66A61E"
"7q69eEOlNVe8EYb2fBFX9M","PROPERTY DAMAGE",24,"2024-04-05",186967,TRUE,0.403,0.946,2,-3.155,1,0.202,0.000187,0.511,0.361,0.0424,144.962,"D","major","D major",4,"Riddim","#66A61E"
"6mm2KkENHYOXXOQaNq1a9m","GREEZE",34,"2024-04-05",173327,FALSE,0.724,0.977,11,-5.37,1,0.144,0.00228,0.908,0.124,0.0367,140.025,"B","major","B major",4,"Riddim","#66A61E"
"32jjzeHec03onOarTbNhEK","Silence",19,"2024-03-27",215327,FALSE,0.422,0.976,2,-3.57,1,0.0989,0.00654,0.294,0.628,0.0572,144.758,"D","major","D major",4,"Riddim","#66A61E"
"4eT6Zo9npR3aMirVxVX0Oc","Lilo & Screech",18,"2024-03-18",169714,FALSE,0.548,0.934,1,-2.372,1,0.0804,5.08e-05,0.807,0.12,0.272,69.976,"C#","major","C# major",4,"Riddim","#66A61E"
"64N1jFSR5ykAJCLuPQfD6g","FIRE VIP",19,"2024-04-02",192000,FALSE,0.586,0.928,2,-2.397,0,0.379,0.0209,0.00011,0.0881,0.135,145.046,"D","minor","D minor",4,"Riddim","#66A61E"
"2pQMVpC2kxvo3F9MBcKLcG","RIDDIM RESTAURANT",32,"2024-02-19",231724,FALSE,0.638,0.989,9,-0.533,1,0.764,0.0452,3.09e-05,0.908,0.138,145.013,"A","major","A major",4,"Riddim","#66A61E"
"6PuCyj9WLw2YC4y1z3xkC9","Club Destroyer",19,"2024-01-15",179142,FALSE,0.732,0.956,7,-1.63,1,0.243,0.00152,0.778,0.134,0.0422,140.025,"G","major","G major",4,"Riddim","#66A61E"
"1DLvGD7CFbEfdrcvXAkF2m","Roi The Digger",28,"2023-12-10",229714,FALSE,0.553,0.828,0,-5.934,1,0.738,0.00915,0.000232,0.148,0.275,139.837,"C","major","C major",4,"Riddim","#66A61E"
"0EvdHBLbJCPioVkxRRS1qk","Muad'Dib",19,"2023-11-17",197142,FALSE,0.497,0.676,9,-2.192,1,0.383,0.03,0,0.183,0.102,139.393,"A","major","A major",4,"Riddim","#66A61E"
"3oj9au6Mx5KoIuSSjXRucP","Riddim Tale",37,"2023-10-25",197142,FALSE,0.541,0.977,9,0.811,1,0.458,0.377,0.00121,0.214,0.206,139.005,"A","major","A major",4,"Riddim","#66A61E"
"1tn4obaNknwouen4ZcKjPk","OSIRIS",26,"2023-09-08",193655,FALSE,0.562,0.941,1,-1.323,1,0.0934,0.0174,0.0164,0.393,0.0491,144.963,"C#","major","C# major",4,"Riddim","#66A61E"
"03vb9l8CyRLz9wio9yAb2M","Track Loader",11,"2023-09-15",167035,FALSE,0.601,0.667,10,-4.873,0,0.242,0.00732,0.261,0.126,0.124,67.305,"A#","minor","A# minor",4,"Riddim","#66A61E"
"6Y4a71PrnpvzXk7emURj2u","Firestorm",33,"2023-09-15",240000,FALSE,0.55,0.967,2,-2.026,1,0.191,0.00795,0.576,0.216,0.192,140.048,"D","major","D major",4,"Riddim","#66A61E"
"5Tp9Ojtfm0VX7vR3u8oHwv","Legalize Nuclear Bombs",30,"2023-09-15",168000,FALSE,0.696,0.867,1,-1.559,1,0.0915,0.00209,0.0889,0.367,0.0675,140.052,"C#","major","C# major",4,"Riddim","#66A61E"
"0MvGuJiEATEPu9bQEfGfpE","2607",24,"2023-09-29",197142,FALSE,0.707,0.935,7,-2.067,1,0.255,0.321,0.587,0.0975,0.0392,139.894,"G","major","G major",4,"Riddim","#66A61E"
"0WfQUDK0wxEjecrAzQL84y","Internet G",32,"2023-09-29",177103,FALSE,0.508,0.977,1,-3.832,0,0.0741,0.0124,0.663,0.161,0.0384,144.51,"C#","minor","C# minor",4,"Riddim","#66A61E"
"23Ewtzf4i4WS69UgQGLvmF","Symphony of Death",29,"2023-09-29",198620,TRUE,0.604,0.978,11,-0.082,1,0.253,0.0261,0.676,0.33,0.354,144.852,"B","major","B major",4,"Riddim","#66A61E"
"6SJ1n0DTvQnTYCSCs5Hj9m","Portal",20,"2023-10-01",194361,FALSE,0.764,0.618,8,-6.545,1,0.525,0.0192,0.0949,0.109,0.143,139.689,"G#","major","G# major",4,"Riddim","#66A61E"
"0NrHBtlyBoHkPEL4f3pkjQ","Shroom Doom",17,"2023-09-18",201398,FALSE,0.673,0.563,1,-9.934,1,0.254,0.0468,0.0371,0.257,0.0469,142.82,"C#","major","C# major",4,"Riddim","#66A61E"
"1jaU9rVl7i0kL8FoEDZtBl","ETERNAL DEATH",16,"2023-12-08",185379,FALSE,0.535,0.939,2,-2.586,1,0.288,0.0375,0.0174,0.117,0.186,141.381,"D","major","D major",4,"Riddim","#66A61E"
"48U6qOePwFOR5xDZ7UhM2l","Fruit Juice",14,"2023-09-29",192264,TRUE,0.796,0.75,11,-4.017,0,0.404,0.163,0.392,0.412,0.354,140.038,"B","minor","B minor",4,"Riddim","#66A61E"
"7nd0JoE7CTJU50X9Uqrgbx","Get Em - VIP",21,"2023-08-23",233379,FALSE,0.496,0.973,8,-3.466,1,0.503,0.00418,6.34e-05,0.692,0.329,145.062,"G#","major","G# major",4,"Riddim","#66A61E"
"70pwzyyHNzxayZGzTKS0k2","Radiant",18,"2023-08-18",266666,FALSE,0.609,0.911,8,-1.847,1,0.0801,0.00562,0.283,0.0876,0.115,139.964,"G#","major","G# major",4,"Riddim","#66A61E"
"0wGgpYBoCUFq26aG22mKaO","ANTIHERO",20,"2023-09-08",221793,FALSE,0.303,0.956,6,-3.378,0,0.29,0.00736,0.549,0.233,0.0725,107.042,"F#","minor","F# minor",3,"Riddim","#66A61E"
"7sAknVA7J1Rqz8VvnXxs2M","MONSTER",29,"2023-09-08",231724,FALSE,0.496,0.939,4,-1.837,1,0.123,0.00372,0.0968,0.408,0.176,144.977,"E","major","E major",4,"Riddim","#66A61E"
"0zrqGU9QaIHEanM0RRzuPR","Third Eye Funk",32,"2023-09-01",150209,FALSE,0.707,0.867,4,-0.966,1,0.117,0.000817,0.782,0.0816,0.274,143.097,"E","major","E major",4,"Riddim","#66A61E"
"0zSAeVxzcXp89pjXfa61fX","UNSEEN",26,"2022-10-28",173991,FALSE,0.698,0.843,10,-2.39,0,0.0696,0.00297,0.000632,0.606,0.159,140.026,"A#","minor","A# minor",4,"Riddim","#66A61E"
"0itHBiciOJnfCZnUZ1DebX","Listen",13,"2023-08-31",164571,FALSE,0.681,0.954,2,-2.413,1,0.171,0.000634,0.000817,0.117,0.0352,140.024,"D","major","D major",4,"Riddim","#66A61E"
"36QdxX4vrzRO8Xr3b5Xi6y","Looped",16,"2023-08-26",208285,FALSE,0.615,0.803,1,-2.143,1,0.455,0.00744,0.00274,0.133,0.0806,139.896,"C#","major","C# major",4,"Riddim","#66A61E"
"6319BpXP42QAaXeELaPLmU","Watch Me",52,"2023-04-19",137647,TRUE,0.73,0.617,4,-7.871,0,0.126,0.519,4.65e-06,0.108,0.414,136.011,"E","minor","E minor",4,"Riddim","#66A61E"
"3W9xukFv9kGLkLbEe2YITe","Mind Pluck",50,"2023-08-04",270857,TRUE,0.648,0.933,9,-2.683,1,0.0624,0.00443,0.72,0.361,0.137,139.984,"A","major","A major",4,"Riddim","#66A61E"
"3B4wb5Tj6xXfJyzfE6CEk7","Menticide",45,"2023-08-18",169714,FALSE,0.76,0.998,11,-1.194,0,0.433,0.0272,0.463,0.736,0.278,140.169,"B","minor","B minor",4,"Riddim","#66A61E"
"517WyhpkY3PWmxN19YHG4t","BUDDY, YOU'RE MAKING NO SENSE",26,"2023-07-20",171428,FALSE,0.584,0.943,1,-2.941,0,0.0921,0.00918,0.947,0.129,0.423,140.085,"C#","minor","C# minor",4,"Riddim","#66A61E"
"05WpCGTAFzcGYujNnA87WH","HELL PHONE",17,"2023-08-20",281142,FALSE,0.816,0.623,10,-4.589,0,0.474,0.0292,0.0181,0.24,0.363,140.011,"A#","minor","A# minor",4,"Riddim","#66A61E"
"6VzWIoi9oP5OeHLkkRmf5A","Deep Space",14,"2023-08-02",138333,FALSE,0.369,0.982,2,-1.746,1,0.486,0.00523,0.00218,0.861,0.0697,147.04,"D","major","D major",4,"Riddim","#66A61E"
"3bw9NLt6h1XOICE3liR5o5","FUBAR",18,"2023-06-16",195310,TRUE,0.452,0.988,5,0.754,0,0.1,0.000152,0.00229,0.338,0.184,145.11,"F","minor","F minor",4,"Riddim","#66A61E"
"1501mvsMYTqJmQCtS4yMts","Switch (with Nat James) - OG Nixin Remix",23,"2023-07-28",198620,FALSE,0.754,0.954,2,-0.306,1,0.254,0.0563,3.54e-05,0.255,0.351,145.048,"D","major","D major",4,"Riddim","#66A61E"
"2xAA51pvQ2JCq0O3cACp1B","SHEEESH - Cyclops Remix",30,"2023-07-28",162642,FALSE,0.842,0.797,6,-0.272,0,0.15,0.157,0.0888,0.0623,0.736,139.988,"F#","minor","F# minor",4,"Riddim","#66A61E"
"1PbXSy2P1BOptsaSaVx7CD","CHIKARA",21,"2023-07-28",146546,TRUE,0.55,0.962,10,-1.55,0,0.352,0.047,0.378,0.0927,0.39,139.885,"A#","minor","A# minor",4,"Riddim","#66A61E"
"10lq0wRPNv7RVgIqDC89a9","Incantate",26,"2023-07-28",276000,FALSE,0.502,0.926,1,-1.143,1,0.0709,0.0543,0.659,0.133,0.0617,140.344,"C#","major","C# major",4,"Riddim","#66A61E"
"7t5cubS7LrS8hlnA420c3K","Oh Lord",12,"2002-07-09",308920,FALSE,0.293,0.936,2,-2.797,1,0.0785,0.147,2.1e-05,0.197,0.213,104.876,"D","major","D major",4,"Riddim","#66A61E"
"7ejEHmuauEs9xcqSGlcwXL","Feedback",33,"2023-08-11",178758,FALSE,0.695,0.985,1,-4.269,1,0.0525,0.0502,0.897,0.217,0.431,144.982,"C#","major","C# major",4,"Riddim","#66A61E"
"6W5ok5Q9L2G9PmWowpR2Gw","IRON COLLAR",11,"2023-08-11",198857,FALSE,0.76,0.989,10,0.772,0,0.305,0.0157,0.377,0.122,0.156,140.003,"A#","minor","A# minor",4,"Riddim","#66A61E"
"3eASnMLHk42lUEzqpE0ZCT","Cognac Black",11,"2023-08-11",190400,FALSE,0.54,0.92,1,-2.066,1,0.385,0.000761,0.154,0.406,0.319,150.061,"C#","major","C# major",4,"Riddim","#66A61E"
"4iCGm88fkSFBliT6bsfHLS","Victim",17,"2023-08-11",195428,TRUE,0.547,0.993,11,0.226,1,0.338,0.00907,0.000113,0.0679,0.347,139.833,"B","major","B major",4,"Riddim","#66A61E"
"2EPcjURH9YedLZqm71zFnF","Disbelief",21,"2023-08-17",157714,FALSE,0.423,0.933,3,-1.389,0,0.059,0.014,0.00738,0.181,0.0768,136.477,"D#","minor","D# minor",4,"Riddim","#66A61E"
"5bgGbSIz8gUIqAWkMjaZIh","Clean Up",25,"2023-08-04",192413,FALSE,0.719,0.985,8,-0.431,1,0.314,0.089,0.312,0.142,0.336,144.977,"G#","major","G# major",4,"Riddim","#66A61E"
"2IUWtbznWtmveGsjRQDdsL","Space Dust",21,"2023-08-18",225107,FALSE,0.549,0.97,1,-0.001,1,0.238,0.000721,1.47e-05,0.241,0.319,145.239,"C#","major","C# major",4,"Riddim","#66A61E"
"6YGaW00WqsoRRcIAHKWx8E","DASH",25,"2023-08-04",180800,FALSE,0.524,0.953,8,-1.712,1,0.183,0.0102,0.0043,0.109,0.151,74.858,"G#","major","G# major",4,"Riddim","#66A61E"
"6XJPOUPy3LrdFsfJBhNE2n","Annihilation Protocol",14,"2023-06-23",229950,TRUE,0.61,0.96,1,-2.471,1,0.0706,0.00183,0.91,0.755,0.217,139.917,"C#","major","C# major",4,"Riddim","#66A61E"
"3GoiI2SVlFsFO33Hx3Vs1L","No Takebacks",12,"2023-06-01",155586,FALSE,0.635,0.955,10,-2.886,0,0.0821,0.000502,0.0232,0.0735,0.0377,145.136,"A#","minor","A# minor",4,"Riddim","#66A61E"
"1dAKSbieQy9kPNXV57otPY","Classical Square",22,"2023-07-24",176571,FALSE,0.892,0.88,1,-1.516,1,0.44,0.00958,0.168,0.308,0.0618,139.972,"C#","major","C# major",4,"Riddim","#66A61E"
"7po324rIA3Jodgd7mq8rNW","Six Six Six",16,"2023-07-07",225103,FALSE,0.679,0.767,11,-3.326,1,0.179,9.7e-05,0.46,0.182,0.4,144.927,"B","major","B major",4,"Riddim","#66A61E"
"0IyDbxB5VLHJTHGh2qU6rZ","Gatekeep",15,"2023-07-07",171754,FALSE,0.342,0.999,5,-1.482,0,0.715,0.0788,0.225,0.867,0.286,185.114,"F","minor","F minor",4,"Riddim","#66A61E"
"6giIEgYjpJYwRiYVouMfkv","Sacred Fire",9,"2023-11-06",303702,FALSE,0.385,0.741,2,-7.295,0,0.038,0.00287,0.854,0.341,0.307,163.957,"D","minor","D minor",4,"Riddim","#66A61E"
"0swfSj4palFTV419xNNraq","RYDER",13,"2023-06-16",166400,FALSE,0.839,0.843,2,-1.641,1,0.203,0.00164,0.378,0.144,0.206,75.024,"D","major","D major",4,"Riddim","#66A61E"
"6gEtiDwKb6Z4TyNPfewQlx","Destruction",14,"2023-06-23",198875,FALSE,0.673,0.863,5,-4.939,1,0.0978,0.00207,0.736,0.162,0.0791,140.182,"F","major","F major",4,"Riddim","#66A61E"
"2vvpJ7CJ80THGG8gLDGxug","POETIC PIT",37,"2023-06-30",280123,FALSE,0.404,0.545,10,-6.379,1,0.0569,0.0567,0.585,0.24,0.0309,142.006,"A#","major","A# major",4,"Riddim","#66A61E"
"5ogQl3LEgxC6yyQx3x1phE","GODFATHER",14,"2023-07-13",192000,FALSE,0.584,0.979,1,-1.262,0,0.285,0.152,2.21e-06,0.767,0.532,140.06,"C#","minor","C# minor",4,"Riddim","#66A61E"
"3AlizcdWe1hKHrSgnwZYSp","Be Kind, Rewind",37,"2023-07-14",169714,FALSE,0.645,0.962,11,-3.944,0,0.501,0.00731,0.656,0.788,0.133,140.083,"B","minor","B minor",4,"Riddim","#66A61E"
"2y9AV5vSOvAAZfQbBRXqvg","Super Power",17,"2023-07-21",180059,FALSE,0.752,0.808,1,-2.121,1,0.194,0.00135,1.05e-06,0.577,0.417,72.51,"C#","major","C# major",4,"Riddim","#66A61E"
"1BTQ7DqHOxndGmCQMQMGLW","CLOWN MUSIC",16,"2023-07-21",218482,FALSE,0.683,0.848,11,-1.3,1,0.179,0.0242,0.0176,0.863,0.743,144.954,"B","major","B major",4,"Riddim","#66A61E"
"0Faa4Vv5SKEkfuikYu7SGG","Tunnel Vision",16,"2023-05-25",171428,FALSE,0.64,0.991,1,-0.264,1,0.513,0.0979,0.00293,0.87,0.275,140.212,"C#","major","C# major",4,"Riddim","#66A61E"
"1dj526NJ5TxxFqHOOS9sdX","Game On",31,"2023-06-02",165517,FALSE,0.529,0.962,6,-3.363,0,0.539,0.0668,0.0186,0.868,0.467,145.222,"F#","minor","F# minor",4,"Riddim","#66A61E"
"5PTR38p16nZwaZLOGJFLgc","Power Outage",16,"2023-06-07",180413,FALSE,0.564,0.957,10,-0.816,0,0.15,0.0223,0.0538,0.138,0.132,144.931,"A#","minor","A# minor",4,"Riddim","#66A61E"
"25WLouLsMJKQ8rGYylAGPu","MILITANT",13,"2023-05-19",133486,TRUE,0.793,0.877,11,-2.691,1,0.0827,0.0624,0.193,0.587,0.0392,140.01,"B","major","B major",4,"Riddim","#66A61E"
"42R8E6TZ8to8tV0MQRECQg","REALM OF THE DAMNED",32,"2023-06-16",150295,FALSE,0.381,0.998,10,-0.361,0,0.26,5e-04,0.911,0.157,0.05,135.084,"A#","minor","A# minor",4,"Riddim","#66A61E"
"3WGEjSatojIzO6ruRawMUc","Eye Candy",21,"2023-06-16",180857,FALSE,0.692,0.8,11,-1.861,0,0.283,0.00981,0.000374,0.418,0.248,105.09,"B","minor","B minor",4,"Riddim","#66A61E"
"0iYwU0rFYPzoDQjE7yGsyU","REBIRTH",27,"2023-06-23",176834,FALSE,0.619,0.97,1,-4.898,1,0.069,3.53e-05,0.146,0.0691,0.0349,140.051,"C#","major","C# major",4,"Riddim","#66A61E"
"6FexbbZDa77uPgROyHu3PP","Shade of Morswood",27,"2023-06-21",231724,FALSE,0.647,0.862,2,-3.297,1,0.437,0.00846,0.00779,0.149,0.197,72.574,"D","major","D major",4,"Riddim","#66A61E"
